track_id,track_name,artist_name,album_name,popularity,track_uri
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,Drama - The 4th Mini Album,79,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew
3gtlthEgyulDfT8dWdKsnv,Spicy,aespa,iScreaM Vol.26 : Spicy Remix,70,spotify:track:3gtlthEgyulDfT8dWdKsnv
3dbLT62Cvs46Ju7a8gpr36,Savage,aespa,Savage - The 1st Mini Album,73,spotify:track:3dbLT62Cvs46Ju7a8gpr36
1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,Hold On Tight,73,spotify:track:1o844wI52S3TjXGBwvGcc7
2zrhoHlFKxFTRF5aMyxMoQ,Next Level,aespa,Next Level,73,spotify:track:2zrhoHlFKxFTRF5aMyxMoQ
6Tj9KfzPp7tmgcDdsaPwGE,Black Mamba,aespa,Girls - The 2nd Mini Album,69,spotify:track:6Tj9KfzPp7tmgcDdsaPwGE
4pspYVQGFHLPEFgQPD1J7e,WANNABE,ITZY,IT'z ME,70,spotify:track:4pspYVQGFHLPEFgQPD1J7e
56Yxkm62GtEpnPyG7TvwLY,LOCO,ITZY,CRAZY IN LOVE,68,spotify:track:56Yxkm62GtEpnPyG7TvwLY
1ehags7lQMM1qX94VJkoaf,Not Shy,ITZY,Not Shy,67,spotify:track:1ehags7lQMM1qX94VJkoaf
38rUIlTX93Aoif3WcY1wv6,DALLA DALLA,ITZY,IT'z Different,66,spotify:track:38rUIlTX93Aoif3WcY1wv6
06BeeZaS4YArThfTMu80QS,Imaginary Friend,ITZY,GOLD,66,spotify:track:06BeeZaS4YArThfTMu80QS
1Wcr8zrKqbUX0zwN8Dbr16,In the morning,ITZY,GUESS WHO,65,spotify:track:1Wcr8zrKqbUX0zwN8Dbr16
2HQALWSN6IF4BYrSADMJ0w,UNTOUCHABLE,ITZY,BORN TO BE,64,spotify:track:2HQALWSN6IF4BYrSADMJ0w
3syxwxJqX5jpgjNYmvzdW6,CAKE,ITZY,KILL MY DOUBT,63,spotify:track:3syxwxJqX5jpgjNYmvzdW6
1dqN2j0jL4qB72CNgCdQ09,GOLD,ITZY,GOLD,62,spotify:track:1dqN2j0jL4qB72CNgCdQ09
2vdkN2NSQ5mxqNGg7sJUxs,ICY,ITZY,IT'z ICY,62,spotify:track:2vdkN2NSQ5mxqNGg7sJUxs
3dI59jLoFMjMAyUAyRZnkE,BANG BANG BANG,BIGBANG,MADE,77,spotify:track:3dI59jLoFMjMAyUAyRZnkE
26JeAi8xsSvLRoNsl9B8Js,FANTASTIC BABY - Japanese ver.,BIGBANG,ALIVE,68,spotify:track:26JeAi8xsSvLRoNsl9B8Js
1L4d2lafz1odpIMe8va21X,Haru Haru,BIGBANG,Stand Up,69,spotify:track:1L4d2lafz1odpIMe8va21X
3gUSmSBeeYsSMWECJcQW8w,SOBER,BIGBANG,MADE,68,spotify:track:3gUSmSBeeYsSMWECJcQW8w
4kaY4LbdbomICC25gYGGtn,IF YOU,BIGBANG,MADE,68,spotify:track:4kaY4LbdbomICC25gYGGtn
6UgkB0xM45TR3Zjqm3GQ6T,LET'S NOT FALL IN LOVE,BIGBANG,MADE,67,spotify:track:6UgkB0xM45TR3Zjqm3GQ6T
3lYvepDz6yYj29z7e4r5z0,FXXK IT,BIGBANG,MADE,67,spotify:track:3lYvepDz6yYj29z7e4r5z0
3miMeSGd7rzJEtuhQnzm0f,BAE BAE,BIGBANG,MADE,67,spotify:track:3miMeSGd7rzJEtuhQnzm0f
4LOLvDtzykDC7y9WehFoOi,Blue,BIGBANG,ALIVE,67,spotify:track:4LOLvDtzykDC7y9WehFoOi
2vzn8usBcuNL93DnTjEK0z,LOSER,BIGBANG,MADE,67,spotify:track:2vzn8usBcuNL93DnTjEK0z
0t7kjpVLgOYITrSfFCoBEA,Gee,Girls' Generation,Oh! - The Second Album,69,spotify:track:0t7kjpVLgOYITrSfFCoBEA
1RTW9UthqmZwr8Od6CH4i8,Into the New World,Girls' Generation,Girls' Generation,65,spotify:track:1RTW9UthqmZwr8Od6CH4i8
4sRQg2aoec0VIvQ7GZPGMy,The Boys,Girls' Generation,The Boys - The 3rd Album,61,spotify:track:4sRQg2aoec0VIvQ7GZPGMy
6kN3vvzDiVZP2hiPA0ApMd,Genie,Girls' Generation,Oh! - The Second Album,60,spotify:track:6kN3vvzDiVZP2hiPA0ApMd
1oen3GpTcA486fTHaT7neg,FOREVER 1,Girls' Generation,FOREVER 1 - The 7th Album,61,spotify:track:1oen3GpTcA486fTHaT7neg
405SQUJdQut02dxtuQ0CZ3,Lion Heart,Girls' Generation,Lion Heart - The 5th Album,61,spotify:track:405SQUJdQut02dxtuQ0CZ3
6VOG2ROMCklbn6SSg9mA9H,Oh!,Girls' Generation,Oh! - The Second Album,60,spotify:track:6VOG2ROMCklbn6SSg9mA9H
2WkPfNd237yc0l5KewCDpp,I GOT A BOY,Girls' Generation,I GOT A BOY - The 4th Album,60,spotify:track:2WkPfNd237yc0l5KewCDpp
0U9jNoTJeTxXToakhsb7pV,Run Devil Run,Girls' Generation,Run Devil Run - The 2nd Album Repackage,59,spotify:track:0U9jNoTJeTxXToakhsb7pV
3JaMGQXJmtbAhvgl0nBPPN,Mr.Mr.,Girls' Generation,Mr. Mr. - The 4th Mini Album,59,spotify:track:3JaMGQXJmtbAhvgl0nBPPN
5w18nowVMRZrC5Na9Vxoth,"쏘리 쏘리 Sorry, Sorry",SUPER JUNIOR,"쏘리 쏘리 Sorry, Sorry - The 3rd Album",63,spotify:track:5w18nowVMRZrC5Na9Vxoth
6QTBYKLlV2PQniwAWrBV2z,Mr. Simple,SUPER JUNIOR,Mr. Simple - The 5th Album,60,spotify:track:6QTBYKLlV2PQniwAWrBV2z
2cRTwcRq1idIR9NrcYKb63,미인아 Bonamana,SUPER JUNIOR,미인아 (Bonamana) - The 4th Album,55,spotify:track:2cRTwcRq1idIR9NrcYKb63
0cCm1PbOd6nqAPDdA3PRfs,Black Suit,SUPER JUNIOR,PLAY - The 8th Album,54,spotify:track:0cCm1PbOd6nqAPDdA3PRfs
23z7nLq4CD83EyzeeIokkt,Mamacita (아야야),SUPER JUNIOR,MAMACITA - The 7th Album,54,spotify:track:23z7nLq4CD83EyzeeIokkt
3IQ9FJ2cMVQtger5ZhgCaj,Devil,SUPER JUNIOR,DEVIL - SUPER JUNIOR SPECIAL ALBUM,53,spotify:track:3IQ9FJ2cMVQtger5ZhgCaj
2TG8kKgwsyyZU8lZIH6SZ1,너라고 It's You,SUPER JUNIOR,너라고 It's You,53,spotify:track:2TG8kKgwsyyZU8lZIH6SZ1
2VVqxQhALecXvaArlZSVXr,Lo Siento,SUPER JUNIOR,REPLAY - The 8th Repackage Album,53,spotify:track:2VVqxQhALecXvaArlZSVXr
6lTB8MISIFcEI4Rspwn4LV,너 같은 사람 또 없어 No Other,SUPER JUNIOR,미인아 (Bonamana) - The 4th Album Repackage,52,spotify:track:6lTB8MISIFcEI4Rspwn4LV
2GABJtjPw7wIavuYvPJsbF,One More Time (Otra Vez) - Feat. REIK Japanese Version,SUPER JUNIOR,Star,41,spotify:track:2GABJtjPw7wIavuYvPJsbF
1rp986nzkyAX1wFpxzbwlC,Replay,SHINee,The SHINee World - The First Album,66,spotify:track:1rp986nzkyAX1wFpxzbwlC
7xAACq6jlGqXw4bNCTYcm6,Lucifer,SHINee,Lucifer - The 2nd Album,64,spotify:track:7xAACq6jlGqXw4bNCTYcm6
4vLqN0bIxIQjlet2mIMBnx,Ring Ding Dong,SHINee,"2009, Year Of Us - The Third Mini Album",63,spotify:track:4vLqN0bIxIQjlet2mIMBnx
2sVtrcj32v3fR8mLjqWziv,Sherlock (Clue + Note),SHINee,Sherlock - The 4th Mini Album,62,spotify:track:2sVtrcj32v3fR8mLjqWziv
4y6TpWQJjW5nVRn3wDs1qa,Stand By Me,SHINee,꽃보다 남자 (Original Television Soundtrack),60,spotify:track:4y6TpWQJjW5nVRn3wDs1qa
17vGPoIBXnSEd31N4B3gSR,Y Si Fuera Ella,SHINee,The SHINee World - The First Album,59,spotify:track:17vGPoIBXnSEd31N4B3gSR
46E1ic6n099e76t5J1TbHn,View,SHINee,Odd - The 4th Album,59,spotify:track:46E1ic6n099e76t5J1TbHn
462OPOKW0VMbvW9H7HIb0U,Don't Call Me,SHINee,Don't Call Me - The 7th Album,57,spotify:track:462OPOKW0VMbvW9H7HIb0U
2VV1RIhTgeJ4PEMYz6TqDB,HARD,SHINee,HARD - The 8th Album,54,spotify:track:2VV1RIhTgeJ4PEMYz6TqDB
7MUksmMcnTI2Sf3bzplnQc,Body Rhythm,SHINee,Don't Call Me - The 7th Album,53,spotify:track:7MUksmMcnTI2Sf3bzplnQc
2gyCwrOcC6JBoaJ8JGJ7T8,To. X,TAEYEON,To. X - The 5th Mini Album,67,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8
6CdUgvL597jWmW4w8P5kHs,Fine,TAEYEON,My Voice - The 1st Album,64,spotify:track:6CdUgvL597jWmW4w8P5kHs
7rXcCpIAoOUCydkVDMcoPV,INVU,TAEYEON,INVU - The 3rd Album,64,spotify:track:7rXcCpIAoOUCydkVDMcoPV
0LCWD89QP3KfPFxKLQoVRk,그대라는 시,TAEYEON,Hotel del Luna (Original Television Soundtrack) Pt. 3,62,spotify:track:0LCWD89QP3KfPFxKLQoVRk
5ZkITfPpcNPnyYGTibkO6m,I,TAEYEON,I - The 1st Mini Album,62,spotify:track:5ZkITfPpcNPnyYGTibkO6m
1Uxr0oBXAZRuLkAz27TkLc,Letter To Myself,TAEYEON,Letter To Myself - The 6th Mini Album,62,spotify:track:1Uxr0oBXAZRuLkAz27TkLc
67QGnT1Vdfuuy4HkLTUVjj,11:11,TAEYEON,My Voice - The 1st Album (Deluxe Edition),59,spotify:track:67QGnT1Vdfuuy4HkLTUVjj
0n1jo6k1GUzyrcXW2aS0iL,Weekend,TAEYEON,INVU - The 3rd Album,56,spotify:track:0n1jo6k1GUzyrcXW2aS0iL
6h2rdCqiqXWHxrr41DjxpG,Blur,TAEYEON,Letter To Myself - The 6th Mini Album,57,spotify:track:6h2rdCqiqXWHxrr41DjxpG
1pEavn8UFAeij6afPwWfvM,All with You,TAEYEON,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 5",55,spotify:track:1pEavn8UFAeij6afPwWfvM
3yxdsoRxkkOYk3nHwK5TVi,Chasing Stars,Artist Running Club,Chasing Stars,27,spotify:track:3yxdsoRxkkOYk3nHwK5TVi
53uzn3LzJ20tCWOhob9aEd,Bad Behaviour,Artist Running Club,Lilac Skies,16,spotify:track:53uzn3LzJ20tCWOhob9aEd
7DccZnphp9HXYfZQEFrpbz,Japan,Artist Running Club,Lilac Skies,8,spotify:track:7DccZnphp9HXYfZQEFrpbz
2XTSoaCiOUIeMQSnfgfh8K,Bloomfield,Artist Running Club,Lilac Skies,12,spotify:track:2XTSoaCiOUIeMQSnfgfh8K
2r5XcrGt1bIJWIDk3g4B9I,Welcome To The Dream,Artist Running Club,Lilac Skies,7,spotify:track:2r5XcrGt1bIJWIDk3g4B9I
7Ij3ZdacA5SaZvr5rO74fx,Know No Better,Artist Running Club,Lilac Skies,5,spotify:track:7Ij3ZdacA5SaZvr5rO74fx
0gpAlBQLLEKYpDHVlm6mG6,Was There An Episode I Missed?,Artist Running Club,Lilac Skies,4,spotify:track:0gpAlBQLLEKYpDHVlm6mG6
2kKY5FArxd6EREccgTV4gE,Foolin' Me,Artist Running Club,Lilac Skies,4,spotify:track:2kKY5FArxd6EREccgTV4gE
5nOU1YHbZMwRvl8KeyQ9h8,Sweet Bottle Wine,Artist Running Club,Lilac Skies,4,spotify:track:5nOU1YHbZMwRvl8KeyQ9h8
4GyDSAmhOVFSoOhYnUo0N4,Los Dolos,Artist Running Club,Lilac Skies,3,spotify:track:4GyDSAmhOVFSoOhYnUo0N4
0PYJrdwnsSDtk3G76yV1dj,STRESS,CHUNG HA,Alivio,62,spotify:track:0PYJrdwnsSDtk3G76yV1dj
1exnDFdC34GyBcaLt9ZJfX,Gotta Go,CHUNG HA,Gotta Go,61,spotify:track:1exnDFdC34GyBcaLt9ZJfX
6DIW7GJbuGZdHolRcPWprP,Roller Coaster,CHUNG HA,Offset,60,spotify:track:6DIW7GJbuGZdHolRcPWprP
4IOxk5ep5ONrdlL0ZIy64v,Snapping,CHUNG HA,Flourishing,58,spotify:track:4IOxk5ep5ONrdlL0ZIy64v
5f2CcxzZoW7hNs1O8NhG6y,When I Get Old,Christopher,When I Get Old,57,spotify:track:5f2CcxzZoW7hNs1O8NhG6y
3WFTUAPrXvqg3SXC0bsukz,EENIE MEENIE (Feat. Hongjoong of ATEEZ),CHUNG HA,EENIE MEENIE,55,spotify:track:3WFTUAPrXvqg3SXC0bsukz
1uHAvl4MdI8zbobFG9FueP,I’m Ready,CHUNG HA,EENIE MEENIE,55,spotify:track:1uHAvl4MdI8zbobFG9FueP
5avjngfV5MZAmEVPytbMqT,Dream of You (with R3hab),CHUNG HA,Querencia,55,spotify:track:5avjngfV5MZAmEVPytbMqT
4gJLkQRcGRJRoHJAavP9iN,PLAY (feat. Changmo),CHUNG HA,Querencia,54,spotify:track:4gJLkQRcGRJRoHJAavP9iN
5xxYyxp5Rx0xu5YJ5vMPu5,Find Love,Etham,Find Love,54,spotify:track:5xxYyxp5Rx0xu5YJ5vMPu5
1cxttvflVlYD4QA34tR5Yj,High Enough - RAC Remix,K.Flay,High Enough (RAC Remix),66,spotify:track:1cxttvflVlYD4QA34tR5Yj
7JVNRVPeXFAOdMrxOHNjVv,Blue Jeans - RAC Mix,Lana Del Rey,Blue Jeans Remixes,55,spotify:track:7JVNRVPeXFAOdMrxOHNjVv
2QbTsEUF97LixvDbyKUdCj,Maybes - RAC Mix,Giraffage,Too Real (Remixes),55,spotify:track:2QbTsEUF97LixvDbyKUdCj
3yydZof4pq6N4zeyTzLwQk,Passion,RAC,BOY,54,spotify:track:3yydZof4pq6N4zeyTzLwQk
3V0W5CfNDMiTKg93wuLFxJ,Let Go,RAC,Strangers,48,spotify:track:3V0W5CfNDMiTKg93wuLFxJ
4tO93FtEpqdVA0b9RXK4xI,We Belong - Odesza Remix,RAC,We Belong (Odesza Remix),48,spotify:track:4tO93FtEpqdVA0b9RXK4xI
3xEqegrcyQtfhWeEMnDyCG,Hollywood,RAC,Strangers,47,spotify:track:3xEqegrcyQtfhWeEMnDyCG
5tduND8pG8Iw09jpmQqGpJ,Back of the Car,RAC,Back of the Car,46,spotify:track:5tduND8pG8Iw09jpmQqGpJ
38LC7jHjifqs5EnYUv4BgG,Memorized,Mat Kearney,CRAZYTALK,45,spotify:track:38LC7jHjifqs5EnYUv4BgG
58MELIXApCKPOcOih1j8YX,Alright - RAC Mix,KYTES,Alright (RAC Mix),45,spotify:track:58MELIXApCKPOcOih1j8YX
2QqHAiFdDZKFJkr1xCV9dG,MIDDLE OF THE NIGHT,MONSTA X,ALL ABOUT LUV,56,spotify:track:2QqHAiFdDZKFJkr1xCV9dG
6gorwqDJ7bsdCHcVs5uS9u,HERO,MONSTA X,RUSH,56,spotify:track:6gorwqDJ7bsdCHcVs5uS9u
4koDrJbYxIlcDY4gu2a4I8,WHO DO U LOVE? (feat. French Montana),MONSTA X,ALL ABOUT LUV,49,spotify:track:4koDrJbYxIlcDY4gu2a4I8
1F6qqwgyBjcIMzen8RrOXQ,Beautiful Liar,MONSTA X,REASON,55,spotify:track:1F6qqwgyBjcIMzen8RrOXQ
4hxNs73449mNhfLIvAC9zz,Love Killa,MONSTA X,Fatal Love,55,spotify:track:4hxNs73449mNhfLIvAC9zz
1BSncOsSJPQkpl29QM0ipj,DRAMARAMA,MONSTA X,THE CODE,53,spotify:track:1BSncOsSJPQkpl29QM0ipj
55Md5fnLfCpXzUATASy6Rk,Shoot Out,MONSTA X,Take.1 Are You There?,53,spotify:track:55Md5fnLfCpXzUATASy6Rk
1EFp3r8qhj1MKmRaWEZOx6,One Day,MONSTA X,The Dreaming,52,spotify:track:1EFp3r8qhj1MKmRaWEZOx6
2QI91Tq1F2Tl0slIaSegs1,GOT MY NUMBER,MONSTA X,ALL ABOUT LUV,52,spotify:track:2QI91Tq1F2Tl0slIaSegs1
5eU51YmH3XzhzNRzkJns27,SOMEONE'S SOMEONE,MONSTA X,ALL ABOUT LUV,50,spotify:track:5eU51YmH3XzhzNRzkJns27
2kol6tv2jcinBERq425Ahv,PYTHON,GOT7,WINTER HEPTAGON,75,spotify:track:2kol6tv2jcinBERq425Ahv
16dL6zhP5MLxEwX8sbqCOa,Just Right,GOT7,Just Right,66,spotify:track:16dL6zhP5MLxEwX8sbqCOa
2Yzb7XLjtfZCeVm6XYH55s,If You Do,GOT7,MAD Winter Edition,64,spotify:track:2Yzb7XLjtfZCeVm6XYH55s
1yEjMYJy2mFkhQuoNurjfu,TIDAL WAVE,GOT7,WINTER HEPTAGON,62,spotify:track:1yEjMYJy2mFkhQuoNurjfu
0IxEQbRKjdc0fKPmovjEYw,You Calling My Name,GOT7,Call My Name,62,spotify:track:0IxEQbRKjdc0fKPmovjEYw
1r2y02BGqPNLu3tx3ASB05,OUT THE DOOR,GOT7,WINTER HEPTAGON,61,spotify:track:1r2y02BGqPNLu3tx3ASB05
0QJk64Xo6tdXNjXg4RnqpI,Hard Carry,GOT7,FLIGHT LOG : TURBULENCE,60,spotify:track:0QJk64Xo6tdXNjXg4RnqpI
0ZsEQfX9EtqFMXzmnEK0AL,Lullaby,GOT7,Present : YOU,58,spotify:track:0ZsEQfX9EtqFMXzmnEK0AL
60VFmzQ5WMj0P44pheiQ5z,Darling,GOT7,WINTER HEPTAGON,58,spotify:track:60VFmzQ5WMj0P44pheiQ5z
0LrhTHjmH2ATnbCbsqKZyf,NOT BY THE MOON,GOT7,DYE,58,spotify:track:0LrhTHjmH2ATnbCbsqKZyf
24nK8tW7Pt3Inh2utttuoG,HIP,MAMAMOO,reality in BLACK,67,spotify:track:24nK8tW7Pt3Inh2utttuoG
3a7OyTsoZ8CCBdvEEvzLBv,Egotistic,MAMAMOO,RED MOON,61,spotify:track:3a7OyTsoZ8CCBdvEEvzLBv
6E7jAJN2e3znSHyPCdQqx8,gogobebe,MAMAMOO,White Wind,59,spotify:track:6E7jAJN2e3znSHyPCdQqx8
3qUJ0kC9YdBO5qRFdYXeXX,Starry Night,MAMAMOO,Yellow Flower,58,spotify:track:3qUJ0kC9YdBO5qRFdYXeXX
4BZXVFYCb76Q0Klojq4piV,AYA,MAMAMOO,TRAVEL,57,spotify:track:4BZXVFYCb76Q0Klojq4piV
0bDYceyQd1jnJO4sK47YxU,Dingga,MAMAMOO,Dingga,56,spotify:track:0bDYceyQd1jnJO4sK47YxU
0oeVHAgY8Q7Mdce5Quj2G4,ILLELLA,MAMAMOO,MIC ON,55,spotify:track:0oeVHAgY8Q7Mdce5Quj2G4
5WitNasXEIRptoLIQUcXMx,Décalcomanie,MAMAMOO,MEMORY,55,spotify:track:5WitNasXEIRptoLIQUcXMx
2qwyjoSsSr3M7HTt611Q5O,Wind flower,MAMAMOO,BLUE;S,53,spotify:track:2qwyjoSsSr3M7HTt611Q5O
2oz1IdtKdmIQmk8XdZa8F0,Yes I Am,MAMAMOO,Purple,48,spotify:track:2oz1IdtKdmIQmk8XdZa8F0
2LwsunYgfRoqyIsNtgOCQx,Ma Meilleure Ennemie (from the series Arcane League of Legends),Arcane,Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),81,spotify:track:2LwsunYgfRoqyIsNtgOCQx
2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,Stromae,Cheese,81,spotify:track:2GYHyAoLWpkxLVa4oYTVko
1QFw2xxyQtgKjlrMCEqsNj,Papaoutai,Stromae,Racine Carrée (Standard US Version),57,spotify:track:1QFw2xxyQtgKjlrMCEqsNj
1ZHvGQZNz6HLbxhAtu7pin,Ma Meilleure Ennemie ft. Coldplay,Stromae,Ma Meilleure Ennemie ft. Coldplay,77,spotify:track:1ZHvGQZNz6HLbxhAtu7pin
1GC1MIaRMW3kfVK9VyD5Ii,Tous les mêmes,Stromae,Racine Carrée (Standard US Version),57,spotify:track:1GC1MIaRMW3kfVK9VyD5Ii
382n05RtneO3ykQlFQrAd1,Formidable,Stromae,Racine Carrée (Standard US Version),51,spotify:track:382n05RtneO3ykQlFQrAd1
19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,Stromae,Alors On Danse (DubDogz Remix),72,spotify:track:19eIZmuXlBmLTha1lPHef7
1CsuHmKOfCYxPoO4xjlAWV,L’enfer,Stromae,Multitude,64,spotify:track:1CsuHmKOfCYxPoO4xjlAWV
3Mcxi78U3lCjt8DMKa6YY4,Santé,Stromae,Multitude,66,spotify:track:3Mcxi78U3lCjt8DMKa6YY4
6w2jx3gzQAtoKP22czcANv,Fils de joie,Stromae,Multitude,64,spotify:track:6w2jx3gzQAtoKP22czcANv
5djlc1fMHiFsSpsQQtopLy,Perdonarte ¿Para Qué?,Los Ángeles Azules,Perdonarte ¿Para Qué?,63,spotify:track:5djlc1fMHiFsSpsQQtopLy
3Tujryc6a2kCgiShoXNTWE,Nunca Es Suficiente,Los Ángeles Azules,Esto Sí Es Cumbia,67,spotify:track:3Tujryc6a2kCgiShoXNTWE
1hxyzHlH7qS3AZdOj6GmIO,Cómo Te Voy A Olvidar,Los Ángeles Azules,20 Kilates,63,spotify:track:1hxyzHlH7qS3AZdOj6GmIO
5hrxAFrYbNTLjAYSrmbpgr,El Listón De Tu Pelo,Los Ángeles Azules,Una Lluvia De Rosas,75,spotify:track:5hrxAFrYbNTLjAYSrmbpgr
3SFuRMGcxcTI6j3gny8D8W,Amor A Primera Vista,Los Ángeles Azules,De Buenos Aires Para El Mundo,60,spotify:track:3SFuRMGcxcTI6j3gny8D8W
5sKEgR3FQNPDFaG8f1quV3,El Amor De Mi Vida,Los Ángeles Azules,Se Agradece,56,spotify:track:5sKEgR3FQNPDFaG8f1quV3
4GuaVybbiTGyAVrersVobN,Otra Noche,Los Ángeles Azules,Cumbia Del Corazón,57,spotify:track:4GuaVybbiTGyAVrersVobN
1Y372uxsCkKqNclj2ercap,17 Años,Los Ángeles Azules,Una Lluvia De Rosas,72,spotify:track:1Y372uxsCkKqNclj2ercap
2SNP0sm56HwUvZh7bL66pi,Entrega De Amor,Los Ángeles Azules,Entrega De Amor,73,spotify:track:2SNP0sm56HwUvZh7bL66pi
2rd18BaZsvHZzf8DgHVNRL,Tú Y Tú,Los Ángeles Azules,Se Agradece,59,spotify:track:2rd18BaZsvHZzf8DgHVNRL
1Bhm5HNO1cq8olDbBmokyL,Copines,Aya Nakamura,NAKAMURA,76,spotify:track:1Bhm5HNO1cq8olDbBmokyL
7sKDftgGirHWTVFMtJoDoh,Djadja,Aya Nakamura,NAKAMURA,72,spotify:track:7sKDftgGirHWTVFMtJoDoh
6xaoSNgphFog6VMIqGteYZ,Chimiyé,Aya Nakamura,Chimiyé,70,spotify:track:6xaoSNgphFog6VMIqGteYZ
2QpUWi6VSNOt2WyH5FIeLD,Pookie,Aya Nakamura,NAKAMURA,66,spotify:track:2QpUWi6VSNOt2WyH5FIeLD
65RWVU6N81CeH65nu52K1U,Jolie nana,Aya Nakamura,AYA,65,spotify:track:65RWVU6N81CeH65nu52K1U
13vDU8nPsvTGEVTMB8Vw7g,Djadja (feat. Maluma) - Remix,Aya Nakamura,NAKAMURA (Deluxe Edition),55,spotify:track:13vDU8nPsvTGEVTMB8Vw7g
2RqZ8JUBXP4C0nzttGnTL1,Avec classe (feat. Aya Nakamura & Trinix),Corneille,Avec classe (feat. Aya Nakamura & Trinix),65,spotify:track:2RqZ8JUBXP4C0nzttGnTL1
47LFcy7prvEY5D08d26zOo,40%,Aya Nakamura,NAKAMURA (Deluxe Edition),63,spotify:track:47LFcy7prvEY5D08d26zOo
3V6NCwBywAwpAlAyGL7h0p,Doudou,Aya Nakamura,AYA,63,spotify:track:3V6NCwBywAwpAlAyGL7h0p
0sMcHdKAjVSNuNnPchQu4S,Dale x Love Therapy (feat. Aya Nakamura),Hamza,Paradise,63,spotify:track:0sMcHdKAjVSNuNnPchQu4S
65uoaqX5qcjXZRheAj1qQT,Dernière danse,Indila,Mini World,82,spotify:track:65uoaqX5qcjXZRheAj1qQT
6nGeLlakfzlBcFdZXteDq7,Love Story,Indila,Mini World,79,spotify:track:6nGeLlakfzlBcFdZXteDq7
5fIZ683j2xPeLAXfHeWKEG,Dernière danse - Techno Mix,Indila,Dernière danse (Techno Mix),76,spotify:track:5fIZ683j2xPeLAXfHeWKEG
1MqzIgGsHP4cNjPboevsfq,Tourner Dans Le Vide,Indila,Mini World,75,spotify:track:1MqzIgGsHP4cNjPboevsfq
4FzGx0UiusrwGAyrDKZYrk,Ainsi bas la vida,Indila,Mini World (Deluxe),56,spotify:track:4FzGx0UiusrwGAyrDKZYrk
53cV42h1U35QKMpRCwjRa3,Love Story - Version Orchestrale,Indila,Mini World (Deluxe),53,spotify:track:53cV42h1U35QKMpRCwjRa3
7FE0ThVWVTIHYKv14xlMVr,S.O.S,Indila,Mini World,62,spotify:track:7FE0ThVWVTIHYKv14xlMVr
3lTGqzJbMYDHXbqeV8pt7d,Parle à ta tête,Indila,Parle à ta tête,60,spotify:track:3lTGqzJbMYDHXbqeV8pt7d
5NRNaKM0jU1RQQ9C2l4SCZ,Ego,Indila,Mini World,55,spotify:track:5NRNaKM0jU1RQQ9C2l4SCZ
6xJouIXcEu4BPRT4wGsf11,Mini World,Indila,Mini World,54,spotify:track:6xJouIXcEu4BPRT4wGsf11
4U6GYrZi0xvNkUmFitCDED,Tilted,Christine and the Queens,Christine and the Queens,54,spotify:track:4U6GYrZi0xvNkUmFitCDED
6tNDVXXaYWsBd3Mqhfelvl,Christine,Christine and the Queens,Chaleur Humaine,59,spotify:track:6tNDVXXaYWsBd3Mqhfelvl
0GVJD9siM1HhL5gOjlDUa7,Full of life,Christine and the Queens,"PARANOÏA, ANGELS, TRUE LOVE",57,spotify:track:0GVJD9siM1HhL5gOjlDUa7
1K9yH9EpJsH2kXWX4ozH68,New Shapes (feat. Christine and the Queens and Caroline Polachek),Charli xcx,CRASH,53,spotify:track:1K9yH9EpJsH2kXWX4ozH68
1yUJK3qxPiFiPeAG2gLfuW,Gone,Charli xcx,Charli,54,spotify:track:1yUJK3qxPiFiPeAG2gLfuW
2rWeNybwVZTWEbkb9JOjcz,"People, I've been sad",Christine and the Queens,La vita nuova,55,spotify:track:2rWeNybwVZTWEbkb9JOjcz
15rbohvA7sY5AMoD3gMMFo,3SEX,Indochine,3SEX,40,spotify:track:15rbohvA7sY5AMoD3gMMFo
7rUJX9xP2YcL62uJvtaeJd,Paradis Perdus,Christine and the Queens,Chaleur Humaine,53,spotify:track:7rUJX9xP2YcL62uJvtaeJd
3qth4Wzm1QBGxkusVF8BaN,iT,Christine and the Queens,Chaleur Humaine,50,spotify:track:3qth4Wzm1QBGxkusVF8BaN
36LC0XouPxisV5wz8I0fZ9,La vita nuova,Christine and the Queens,La vita nuova,49,spotify:track:36LC0XouPxisV5wz8I0fZ9
2uBKQbVcw8G9m34lGYM6VA,NINAO,GIMS,LE NORD SE SOUVIENT : L'ODYSSÉE,80,spotify:track:2uBKQbVcw8G9m34lGYM6VA
1RiCNSkK4AfT1j8ZM4JnVs,CIEL,GIMS,LE NORD SE SOUVIENT,78,spotify:track:1RiCNSkK4AfT1j8ZM4JnVs
4oVMLxxYpQLYx8gx4JjuuY,SPIDER,GIMS,LE NORD SE SOUVIENT,79,spotify:track:4oVMLxxYpQLYx8gx4JjuuY
